file_path,file_name,study_folder,file_type
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-ab1d_assay-microstructure_cond-deprivaiton.csv",sub-ab1d_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-ac90_assay-microstructure_cond-control.csv",sub-ac90_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-ac90_assay-microstructure_cond-deprivaiton.csv",sub-ac90_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b22f_assay-microstructure_cond-control.csv",sub-b22f_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b22f_assay-microstructure_cond-deprivaiton.csv",sub-b22f_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b615_assay-microstructure_cond-control.csv",sub-b615_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b615_assay-microstructure_cond-deprivaiton.csv",sub-b615_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b6d5_assay-microstructure_cond-control.csv",sub-b6d5_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b6d5_assay-microstructure_cond-deprivaiton.csv",sub-b6d5_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b7da_assay-microstructure_cond-control.csv",sub-b7da_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-b7da_assay-microstructure_cond-deprivaiton.csv",sub-b7da_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bb2b_assay-microstructure_cond-control.csv",sub-bb2b_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bb2b_assay-microstructure_cond-deprivaiton.csv",sub-bb2b_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bb72_assay-microstructure_cond-control.csv",sub-bb72_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bb72_assay-microstructure_cond-deprivaiton.csv",sub-bb72_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bc10_assay-microstructure_cond-control.csv",sub-bc10_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bc10_assay-microstructure_cond-deprivaiton.csv",sub-bc10_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-be51_assay-microstructure_cond-control.csv",sub-be51_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-be51_assay-microstructure_cond-deprivaiton.csv",sub-be51_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bfb5_assay-microstructure_cond-control.csv",sub-bfb5_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-bfb5_assay-microstructure_cond-deprivaiton.csv",sub-bfb5_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-c4a4_assay-microstructure_cond-control.csv",sub-c4a4_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-c4a4_assay-microstructure_cond-deprivaiton.csv",sub-c4a4_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-c901_assay-microstructure_cond-control.csv",sub-c901_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-c901_assay-microstructure_cond-deprivaiton.csv",sub-c901_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-cb3f_assay-microstructure_cond-control.csv",sub-cb3f_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-cb3f_assay-microstructure_cond-deprivaiton.csv",sub-cb3f_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-cba4_assay-microstructure_cond-control.csv",sub-cba4_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-cba4_assay-microstructure_cond-deprivaiton.csv",sub-cba4_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d1b5_assay-microstructure_cond-control.csv",sub-d1b5_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d1b5_assay-microstructure_cond-deprivaiton.csv",sub-d1b5_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d33f_assay-microstructure_cond-control.csv",sub-d33f_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d33f_assay-microstructure_cond-deprivaiton.csv",sub-d33f_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d379_assay-microstructure_cond-control.csv",sub-d379_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d379_assay-microstructure_cond-deprivaiton.csv",sub-d379_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d426_assay-microstructure_cond-control.csv",sub-d426_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d426_assay-microstructure_cond-deprivaiton.csv",sub-d426_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d706_assay-microstructure_cond-control.csv",sub-d706_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-d706_assay-microstructure_cond-deprivaiton.csv",sub-d706_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-dc6d_assay-microstructure_cond-control.csv",sub-dc6d_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-dc6d_assay-microstructure_cond-deprivaiton.csv",sub-dc6d_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-de79_assay-microstructure_cond-control.csv",sub-de79_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-de79_assay-microstructure_cond-deprivaiton.csv",sub-de79_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-df5d_assay-microstructure_cond-control.csv",sub-df5d_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-df5d_assay-microstructure_cond-deprivaiton.csv",sub-df5d_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-e3c3_assay-microstructure_cond-control.csv",sub-e3c3_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-e3c3_assay-microstructure_cond-deprivaiton.csv",sub-e3c3_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-e7ac_assay-microstructure_cond-control.csv",sub-e7ac_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-e7ac_assay-microstructure_cond-deprivaiton.csv",sub-e7ac_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-e874_assay-microstructure_cond-control.csv",sub-e874_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-e874_assay-microstructure_cond-deprivaiton.csv",sub-e874_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-ef17_assay-microstructure_cond-control.csv",sub-ef17_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-ef17_assay-microstructure_cond-deprivaiton.csv",sub-ef17_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-f47d_assay-microstructure_cond-control.csv",sub-f47d_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-f47d_assay-microstructure_cond-deprivaiton.csv",sub-f47d_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-f5ab_assay-microstructure_cond-control.csv",sub-f5ab_assay-microstructure_cond-control.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_deprivation/data/raw/sub-f5ab_assay-microstructure_cond-deprivaiton.csv",sub-f5ab_assay-microstructure_cond-deprivaiton.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-015c_assay-microstructure_timepoint-a.csv",sub-015c_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-015c_assay-microstructure_timepoint-b.csv",sub-015c_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-044b_assay-microstructure_timepoint-a.csv",sub-044b_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-044b_assay-microstructure_timepoint-b.csv",sub-044b_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-117e_assay-microstructure_timepoint-a.csv",sub-117e_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-117e_assay-microstructure_timepoint-b.csv",sub-117e_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-12e3_assay-microstructure_timepoint-a.csv",sub-12e3_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-12e3_assay-microstructure_timepoint-b.csv",sub-12e3_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-26b1_assay-microstructure_timepoint-a.csv",sub-26b1_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-26b1_assay-microstructure_timepoint-b.csv",sub-26b1_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-2a94_assay-microstructure_timepoint-a.csv",sub-2a94_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-2a94_assay-microstructure_timepoint-b.csv",sub-2a94_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-31e8_assay-microstructure_timepoint-a.csv",sub-31e8_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-31e8_assay-microstructure_timepoint-b.csv",sub-31e8_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-3520_assay-microstructure_timepoint-a.csv",sub-3520_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-3520_assay-microstructure_timepoint-b.csv",sub-3520_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-3749_assay-microstructure_timepoint-a.csv",sub-3749_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-3749_assay-microstructure_timepoint-b.csv",sub-3749_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-3ba4_assay-microstructure_timepoint-a.csv",sub-3ba4_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-3ba4_assay-microstructure_timepoint-b.csv",sub-3ba4_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4299_assay-microstructure_timepoint-a.csv",sub-4299_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4299_assay-microstructure_timepoint-b.csv",sub-4299_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-42ff_assay-microstructure_timepoint-a.csv",sub-42ff_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-42ff_assay-microstructure_timepoint-b.csv",sub-42ff_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4325_assay-microstructure_timepoint-a.csv",sub-4325_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4325_assay-microstructure_timepoint-b.csv",sub-4325_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-43c1_assay-microstructure_timepoint-a.csv",sub-43c1_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-43c1_assay-microstructure_timepoint-b.csv",sub-43c1_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4805_assay-microstructure_timepoint-a.csv",sub-4805_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4805_assay-microstructure_timepoint-b.csv",sub-4805_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4b22_assay-microstructure_timepoint-a.csv",sub-4b22_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4b22_assay-microstructure_timepoint-b.csv",sub-4b22_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4d17_assay-microstructure_timepoint-a.csv",sub-4d17_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-4d17_assay-microstructure_timepoint-b.csv",sub-4d17_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-54a6_assay-microstructure_timepoint-a.csv",sub-54a6_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-54a6_assay-microstructure_timepoint-b.csv",sub-54a6_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-570b_assay-microstructure_timepoint-a.csv",sub-570b_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-570b_assay-microstructure_timepoint-b.csv",sub-570b_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-57f5_assay-microstructure_timepoint-a.csv",sub-57f5_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-57f5_assay-microstructure_timepoint-b.csv",sub-57f5_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-612c_assay-microstructure_timepoint-a.csv",sub-612c_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-612c_assay-microstructure_timepoint-b.csv",sub-612c_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-68fb_assay-microstructure_timepoint-a.csv",sub-68fb_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-68fb_assay-microstructure_timepoint-b.csv",sub-68fb_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-6fa9_assay-microstructure_timepoint-a.csv",sub-6fa9_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-6fa9_assay-microstructure_timepoint-b.csv",sub-6fa9_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-761f_assay-microstructure_timepoint-a.csv",sub-761f_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-761f_assay-microstructure_timepoint-b.csv",sub-761f_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-79fb_assay-microstructure_timepoint-a.csv",sub-79fb_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-79fb_assay-microstructure_timepoint-b.csv",sub-79fb_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-86cd_assay-microstructure_timepoint-a.csv",sub-86cd_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-86cd_assay-microstructure_timepoint-b.csv",sub-86cd_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-8b39_assay-microstructure_timepoint-a.csv",sub-8b39_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-8b39_assay-microstructure_timepoint-b.csv",sub-8b39_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-960c_assay-microstructure_timepoint-a.csv",sub-960c_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-960c_assay-microstructure_timepoint-b.csv",sub-960c_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9746_assay-microstructure_timepoint-a.csv",sub-9746_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9746_assay-microstructure_timepoint-b.csv",sub-9746_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9935_assay-microstructure_timepoint-a.csv",sub-9935_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9935_assay-microstructure_timepoint-b.csv",sub-9935_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9996_assay-microstructure_timepoint-a.csv",sub-9996_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9996_assay-microstructure_timepoint-b.csv",sub-9996_assay-microstructure_timepoint-b.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9d62_assay-microstructure_timepoint-a.csv",sub-9d62_assay-microstructure_timepoint-a.csv,data,microstructure
"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1992_eatdis_mealtime/data/raw/sub-9d62_assay-microstructure_timepoint-b.csv",sub-9d62_assay-microstructure_timepoint-b.csv,data,microstructure
