study_folder,file_name,variable_name
1992_eatdis_deprivation,assay-intake_data.csv,cake_cal
1992_eatdis_deprivation,assay-intake_data.csv,cake_g
1992_eatdis_deprivation,assay-intake_data.csv,cheese_cal
1992_eatdis_deprivation,assay-intake_data.csv,cheese_g
1992_eatdis_deprivation,assay-intake_data.csv,chips_cal
1992_eatdis_deprivation,assay-intake_data.csv,chips_g
1992_eatdis_deprivation,assay-intake_data.csv,content_post
1992_eatdis_deprivation,assay-intake_data.csv,content_pre
1992_eatdis_deprivation,assay-intake_data.csv,cookies_cal
1992_eatdis_deprivation,assay-intake_data.csv,cookies_g
1992_eatdis_deprivation,assay-intake_data.csv,cucumber_cal
1992_eatdis_deprivation,assay-intake_data.csv,cucumber_g
1992_eatdis_deprivation,assay-intake_data.csv,dep_cond
1992_eatdis_deprivation,assay-intake_data.csv,depressed_post
1992_eatdis_deprivation,assay-intake_data.csv,depressed_pre
1992_eatdis_deprivation,assay-intake_data.csv,desire_post
1992_eatdis_deprivation,assay-intake_data.csv,desire_pre
1992_eatdis_deprivation,assay-intake_data.csv,fear_fat_post
1992_eatdis_deprivation,assay-intake_data.csv,fear_fat_pre
1992_eatdis_deprivation,assay-intake_data.csv,fullness_post
1992_eatdis_deprivation,assay-intake_data.csv,fullness_pre
1992_eatdis_deprivation,assay-intake_data.csv,group
1992_eatdis_deprivation,assay-intake_data.csv,guilt_post
1992_eatdis_deprivation,assay-intake_data.csv,guilt_pre
1992_eatdis_deprivation,assay-intake_data.csv,hershey_kiss_cal
1992_eatdis_deprivation,assay-intake_data.csv,hershey_kiss_g
1992_eatdis_deprivation,assay-intake_data.csv,hunger_post
1992_eatdis_deprivation,assay-intake_data.csv,hunger_pre
1992_eatdis_deprivation,assay-intake_data.csv,icecream_cal
1992_eatdis_deprivation,assay-intake_data.csv,icecream_g
1992_eatdis_deprivation,assay-intake_data.csv,id
1992_eatdis_deprivation,assay-intake_data.csv,lettuce_cal
1992_eatdis_deprivation,assay-intake_data.csv,lettuce_g
1992_eatdis_deprivation,assay-intake_data.csv,margarine_cal
1992_eatdis_deprivation,assay-intake_data.csv,margarine_g
1992_eatdis_deprivation,assay-intake_data.csv,marinara_cal
1992_eatdis_deprivation,assay-intake_data.csv,marinara_g
1992_eatdis_deprivation,assay-intake_data.csv,mayo_cal
1992_eatdis_deprivation,assay-intake_data.csv,mayo_g
1992_eatdis_deprivation,assay-intake_data.csv,much_eat_post
1992_eatdis_deprivation,assay-intake_data.csv,much_eat_pre
1992_eatdis_deprivation,assay-intake_data.csv,mustard_cal
1992_eatdis_deprivation,assay-intake_data.csv,mustard_g
1992_eatdis_deprivation,assay-intake_data.csv,nausea_post
1992_eatdis_deprivation,assay-intake_data.csv,nausea_pre
1992_eatdis_deprivation,assay-intake_data.csv,parm_cheese_cal
1992_eatdis_deprivation,assay-intake_data.csv,parm_cheese_g
1992_eatdis_deprivation,assay-intake_data.csv,pasta_cal
1992_eatdis_deprivation,assay-intake_data.csv,pasta_g
1992_eatdis_deprivation,assay-intake_data.csv,perc_cho_cal
1992_eatdis_deprivation,assay-intake_data.csv,perc_cho_g
1992_eatdis_deprivation,assay-intake_data.csv,perc_fat_cal
1992_eatdis_deprivation,assay-intake_data.csv,perc_fat_g
1992_eatdis_deprivation,assay-intake_data.csv,perc_pro_cal
1992_eatdis_deprivation,assay-intake_data.csv,perc_pro_g
1992_eatdis_deprivation,assay-intake_data.csv,purge_desire_post
1992_eatdis_deprivation,assay-intake_data.csv,purge_desire_pre
1992_eatdis_deprivation,assay-intake_data.csv,restrict_cond
1992_eatdis_deprivation,assay-intake_data.csv,session
1992_eatdis_deprivation,assay-intake_data.csv,snickers_cal
1992_eatdis_deprivation,assay-intake_data.csv,snickers_g
1992_eatdis_deprivation,assay-intake_data.csv,thirst_post
1992_eatdis_deprivation,assay-intake_data.csv,thirst_pre
1992_eatdis_deprivation,assay-intake_data.csv,time
1992_eatdis_deprivation,assay-intake_data.csv,tomato_cal
1992_eatdis_deprivation,assay-intake_data.csv,tomato_g
1992_eatdis_deprivation,assay-intake_data.csv,total_cho_cal
1992_eatdis_deprivation,assay-intake_data.csv,total_cho_g
1992_eatdis_deprivation,assay-intake_data.csv,total_fat_cal
1992_eatdis_deprivation,assay-intake_data.csv,total_fat_g
1992_eatdis_deprivation,assay-intake_data.csv,total_g
1992_eatdis_deprivation,assay-intake_data.csv,total_kcal
1992_eatdis_deprivation,assay-intake_data.csv,total_pro_cal
1992_eatdis_deprivation,assay-intake_data.csv,total_pro_g
1992_eatdis_deprivation,assay-intake_data.csv,turkey_cal
1992_eatdis_deprivation,assay-intake_data.csv,turkey_g
1992_eatdis_deprivation,assay-intake_data.csv,water_g
data,sub-015c_assay-microstructure_timepoint-a.csv,activity
data,sub-015c_assay-microstructure_timepoint-a.csv,food
data,sub-015c_assay-microstructure_timepoint-a.csv,group
data,sub-015c_assay-microstructure_timepoint-a.csv,id
data,sub-015c_assay-microstructure_timepoint-a.csv,start
data,sub-015c_assay-microstructure_timepoint-a.csv,time1
data,sub-015c_assay-microstructure_timepoint-a.csv,time2
data,sub-015c_assay-microstructure_timepoint-a.csv,timepoint
data,sub-015c_assay-microstructure_timepoint-a.csv,trace
data,sub-015c_assay-microstructure_timepoint-b.csv,activity
data,sub-015c_assay-microstructure_timepoint-b.csv,food
data,sub-015c_assay-microstructure_timepoint-b.csv,group
data,sub-015c_assay-microstructure_timepoint-b.csv,id
data,sub-015c_assay-microstructure_timepoint-b.csv,start
data,sub-015c_assay-microstructure_timepoint-b.csv,time1
data,sub-015c_assay-microstructure_timepoint-b.csv,time2
data,sub-015c_assay-microstructure_timepoint-b.csv,timepoint
data,sub-015c_assay-microstructure_timepoint-b.csv,trace
data,sub-0343_assay-microstructure_cond-control.csv,activity
data,sub-0343_assay-microstructure_cond-control.csv,activity-2
data,sub-0343_assay-microstructure_cond-control.csv,cond
data,sub-0343_assay-microstructure_cond-control.csv,food
data,sub-0343_assay-microstructure_cond-control.csv,food-2
data,sub-0343_assay-microstructure_cond-control.csv,group
data,sub-0343_assay-microstructure_cond-control.csv,group-2
data,sub-0343_assay-microstructure_cond-control.csv,id
data,sub-0343_assay-microstructure_cond-control.csv,start
data,sub-0343_assay-microstructure_cond-control.csv,start-2
data,sub-0343_assay-microstructure_cond-control.csv,thirds
data,sub-0343_assay-microstructure_cond-control.csv,thirds-2
data,sub-0343_assay-microstructure_cond-control.csv,time_1
data,sub-0343_assay-microstructure_cond-control.csv,time_2
data,sub-0343_assay-microstructure_cond-control.csv,time_2-1
data,sub-0343_assay-microstructure_cond-control.csv,time_2-2
data,sub-0343_assay-microstructure_cond-control.csv,trace
data,sub-0343_assay-microstructure_cond-control.csv,trace-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,food
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,group
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,id
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,start
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-044b_assay-microstructure_timepoint-a.csv,activity
data,sub-044b_assay-microstructure_timepoint-a.csv,food
data,sub-044b_assay-microstructure_timepoint-a.csv,group
data,sub-044b_assay-microstructure_timepoint-a.csv,id
data,sub-044b_assay-microstructure_timepoint-a.csv,start
data,sub-044b_assay-microstructure_timepoint-a.csv,time1
data,sub-044b_assay-microstructure_timepoint-a.csv,time2
data,sub-044b_assay-microstructure_timepoint-a.csv,timepoint
data,sub-044b_assay-microstructure_timepoint-a.csv,trace
data,sub-044b_assay-microstructure_timepoint-b.csv,activity
data,sub-044b_assay-microstructure_timepoint-b.csv,food
data,sub-044b_assay-microstructure_timepoint-b.csv,group
data,sub-044b_assay-microstructure_timepoint-b.csv,id
data,sub-044b_assay-microstructure_timepoint-b.csv,start
data,sub-044b_assay-microstructure_timepoint-b.csv,time1
data,sub-044b_assay-microstructure_timepoint-b.csv,time2
data,sub-044b_assay-microstructure_timepoint-b.csv,timepoint
data,sub-044b_assay-microstructure_timepoint-b.csv,trace
data,sub-04db_assay-microstructure_cond-control.csv,activity
data,sub-04db_assay-microstructure_cond-control.csv,activity-2
data,sub-04db_assay-microstructure_cond-control.csv,cond
data,sub-04db_assay-microstructure_cond-control.csv,food
data,sub-04db_assay-microstructure_cond-control.csv,food-2
data,sub-04db_assay-microstructure_cond-control.csv,group
data,sub-04db_assay-microstructure_cond-control.csv,group-2
data,sub-04db_assay-microstructure_cond-control.csv,id
data,sub-04db_assay-microstructure_cond-control.csv,start
data,sub-04db_assay-microstructure_cond-control.csv,start-2
data,sub-04db_assay-microstructure_cond-control.csv,thirds
data,sub-04db_assay-microstructure_cond-control.csv,thirds-2
data,sub-04db_assay-microstructure_cond-control.csv,time_1
data,sub-04db_assay-microstructure_cond-control.csv,time_2
data,sub-04db_assay-microstructure_cond-control.csv,time_2-1
data,sub-04db_assay-microstructure_cond-control.csv,time_2-2
data,sub-04db_assay-microstructure_cond-control.csv,trace
data,sub-04db_assay-microstructure_cond-control.csv,trace-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,food
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,group
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,id
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,start
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-04db_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-0a40_assay-microstructure_cond-control.csv,activity
data,sub-0a40_assay-microstructure_cond-control.csv,activity-2
data,sub-0a40_assay-microstructure_cond-control.csv,cond
data,sub-0a40_assay-microstructure_cond-control.csv,food
data,sub-0a40_assay-microstructure_cond-control.csv,food-2
data,sub-0a40_assay-microstructure_cond-control.csv,group
data,sub-0a40_assay-microstructure_cond-control.csv,group-2
data,sub-0a40_assay-microstructure_cond-control.csv,id
data,sub-0a40_assay-microstructure_cond-control.csv,start
data,sub-0a40_assay-microstructure_cond-control.csv,start-2
data,sub-0a40_assay-microstructure_cond-control.csv,thirds
data,sub-0a40_assay-microstructure_cond-control.csv,thirds-2
data,sub-0a40_assay-microstructure_cond-control.csv,time_1
data,sub-0a40_assay-microstructure_cond-control.csv,time_2
data,sub-0a40_assay-microstructure_cond-control.csv,time_2-1
data,sub-0a40_assay-microstructure_cond-control.csv,time_2-2
data,sub-0a40_assay-microstructure_cond-control.csv,trace
data,sub-0a40_assay-microstructure_cond-control.csv,trace-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,food
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,group
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,id
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,start
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-0a40_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-0a94_assay-microstructure_cond-control.csv,activity
data,sub-0a94_assay-microstructure_cond-control.csv,activity-2
data,sub-0a94_assay-microstructure_cond-control.csv,cond
data,sub-0a94_assay-microstructure_cond-control.csv,food
data,sub-0a94_assay-microstructure_cond-control.csv,food-2
data,sub-0a94_assay-microstructure_cond-control.csv,group
data,sub-0a94_assay-microstructure_cond-control.csv,group-2
data,sub-0a94_assay-microstructure_cond-control.csv,id
data,sub-0a94_assay-microstructure_cond-control.csv,start
data,sub-0a94_assay-microstructure_cond-control.csv,start-2
data,sub-0a94_assay-microstructure_cond-control.csv,thirds
data,sub-0a94_assay-microstructure_cond-control.csv,thirds-2
data,sub-0a94_assay-microstructure_cond-control.csv,time_1
data,sub-0a94_assay-microstructure_cond-control.csv,time_2
data,sub-0a94_assay-microstructure_cond-control.csv,time_2-1
data,sub-0a94_assay-microstructure_cond-control.csv,time_2-2
data,sub-0a94_assay-microstructure_cond-control.csv,trace
data,sub-0a94_assay-microstructure_cond-control.csv,trace-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,food
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,group
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,id
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,start
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-0a94_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-10bb_assay-microstructure_cond-control.csv,activity
data,sub-10bb_assay-microstructure_cond-control.csv,activity-2
data,sub-10bb_assay-microstructure_cond-control.csv,cond
data,sub-10bb_assay-microstructure_cond-control.csv,food
data,sub-10bb_assay-microstructure_cond-control.csv,food-2
data,sub-10bb_assay-microstructure_cond-control.csv,group
data,sub-10bb_assay-microstructure_cond-control.csv,group-2
data,sub-10bb_assay-microstructure_cond-control.csv,id
data,sub-10bb_assay-microstructure_cond-control.csv,start
data,sub-10bb_assay-microstructure_cond-control.csv,start-2
data,sub-10bb_assay-microstructure_cond-control.csv,thirds
data,sub-10bb_assay-microstructure_cond-control.csv,thirds-2
data,sub-10bb_assay-microstructure_cond-control.csv,time_1
data,sub-10bb_assay-microstructure_cond-control.csv,time_2
data,sub-10bb_assay-microstructure_cond-control.csv,time_2-1
data,sub-10bb_assay-microstructure_cond-control.csv,time_2-2
data,sub-10bb_assay-microstructure_cond-control.csv,trace
data,sub-10bb_assay-microstructure_cond-control.csv,trace-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,food
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,group
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,id
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,start
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-10bb_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-117e_assay-microstructure_timepoint-a.csv,activity
data,sub-117e_assay-microstructure_timepoint-a.csv,food
data,sub-117e_assay-microstructure_timepoint-a.csv,group
data,sub-117e_assay-microstructure_timepoint-a.csv,id
data,sub-117e_assay-microstructure_timepoint-a.csv,start
data,sub-117e_assay-microstructure_timepoint-a.csv,time1
data,sub-117e_assay-microstructure_timepoint-a.csv,time2
data,sub-117e_assay-microstructure_timepoint-a.csv,timepoint
data,sub-117e_assay-microstructure_timepoint-a.csv,trace
data,sub-117e_assay-microstructure_timepoint-b.csv,activity
data,sub-117e_assay-microstructure_timepoint-b.csv,food
data,sub-117e_assay-microstructure_timepoint-b.csv,group
data,sub-117e_assay-microstructure_timepoint-b.csv,id
data,sub-117e_assay-microstructure_timepoint-b.csv,start
data,sub-117e_assay-microstructure_timepoint-b.csv,time1
data,sub-117e_assay-microstructure_timepoint-b.csv,time2
data,sub-117e_assay-microstructure_timepoint-b.csv,timepoint
data,sub-117e_assay-microstructure_timepoint-b.csv,trace
data,sub-12e3_assay-microstructure_timepoint-a.csv,activity
data,sub-12e3_assay-microstructure_timepoint-a.csv,food
data,sub-12e3_assay-microstructure_timepoint-a.csv,group
data,sub-12e3_assay-microstructure_timepoint-a.csv,id
data,sub-12e3_assay-microstructure_timepoint-a.csv,start
data,sub-12e3_assay-microstructure_timepoint-a.csv,time1
data,sub-12e3_assay-microstructure_timepoint-a.csv,time2
data,sub-12e3_assay-microstructure_timepoint-a.csv,timepoint
data,sub-12e3_assay-microstructure_timepoint-a.csv,trace
data,sub-12e3_assay-microstructure_timepoint-b.csv,activity
data,sub-12e3_assay-microstructure_timepoint-b.csv,food
data,sub-12e3_assay-microstructure_timepoint-b.csv,group
data,sub-12e3_assay-microstructure_timepoint-b.csv,id
data,sub-12e3_assay-microstructure_timepoint-b.csv,start
data,sub-12e3_assay-microstructure_timepoint-b.csv,time1
data,sub-12e3_assay-microstructure_timepoint-b.csv,time2
data,sub-12e3_assay-microstructure_timepoint-b.csv,timepoint
data,sub-12e3_assay-microstructure_timepoint-b.csv,trace
data,sub-13c8_assay-microstructure_cond-control.csv,activity
data,sub-13c8_assay-microstructure_cond-control.csv,activity-2
data,sub-13c8_assay-microstructure_cond-control.csv,cond
data,sub-13c8_assay-microstructure_cond-control.csv,food
data,sub-13c8_assay-microstructure_cond-control.csv,food-2
data,sub-13c8_assay-microstructure_cond-control.csv,id
data,sub-13c8_assay-microstructure_cond-control.csv,start
data,sub-13c8_assay-microstructure_cond-control.csv,start-2
data,sub-13c8_assay-microstructure_cond-control.csv,time_1
data,sub-13c8_assay-microstructure_cond-control.csv,time_2
data,sub-13c8_assay-microstructure_cond-control.csv,time_2-1
data,sub-13c8_assay-microstructure_cond-control.csv,time_2-2
data,sub-13c8_assay-microstructure_cond-control.csv,trace
data,sub-13c8_assay-microstructure_cond-control.csv,trace-2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,food
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,group
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,id
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,start
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-13c8_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-159b_assay-microstructure_cond-control.csv,activity
data,sub-159b_assay-microstructure_cond-control.csv,activity-2
data,sub-159b_assay-microstructure_cond-control.csv,cond
data,sub-159b_assay-microstructure_cond-control.csv,food
data,sub-159b_assay-microstructure_cond-control.csv,food-2
data,sub-159b_assay-microstructure_cond-control.csv,group
data,sub-159b_assay-microstructure_cond-control.csv,group-2
data,sub-159b_assay-microstructure_cond-control.csv,id
data,sub-159b_assay-microstructure_cond-control.csv,start
data,sub-159b_assay-microstructure_cond-control.csv,start-2
data,sub-159b_assay-microstructure_cond-control.csv,thirds
data,sub-159b_assay-microstructure_cond-control.csv,thirds-2
data,sub-159b_assay-microstructure_cond-control.csv,time_1
data,sub-159b_assay-microstructure_cond-control.csv,time_2
data,sub-159b_assay-microstructure_cond-control.csv,time_2-1
data,sub-159b_assay-microstructure_cond-control.csv,time_2-2
data,sub-159b_assay-microstructure_cond-control.csv,trace
data,sub-159b_assay-microstructure_cond-control.csv,trace-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,food
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,group
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,id
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,start
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-159b_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-1cac_assay-microstructure_cond-control.csv,activity
data,sub-1cac_assay-microstructure_cond-control.csv,activity-2
data,sub-1cac_assay-microstructure_cond-control.csv,cond
data,sub-1cac_assay-microstructure_cond-control.csv,food
data,sub-1cac_assay-microstructure_cond-control.csv,food-2
data,sub-1cac_assay-microstructure_cond-control.csv,group
data,sub-1cac_assay-microstructure_cond-control.csv,group-2
data,sub-1cac_assay-microstructure_cond-control.csv,id
data,sub-1cac_assay-microstructure_cond-control.csv,start
data,sub-1cac_assay-microstructure_cond-control.csv,start-2
data,sub-1cac_assay-microstructure_cond-control.csv,thirds
data,sub-1cac_assay-microstructure_cond-control.csv,thirds-2
data,sub-1cac_assay-microstructure_cond-control.csv,time_1
data,sub-1cac_assay-microstructure_cond-control.csv,time_2
data,sub-1cac_assay-microstructure_cond-control.csv,time_2-1
data,sub-1cac_assay-microstructure_cond-control.csv,time_2-2
data,sub-1cac_assay-microstructure_cond-control.csv,trace
data,sub-1cac_assay-microstructure_cond-control.csv,trace-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,food
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,group
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,id
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,start
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,start-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,thirds
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,thirds-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,time_1
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,time_2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,time_2-1
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,time_2-2
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,trace
data,sub-1cac_assay-microstructure_cond-deprivaiton.csv,trace-2
data,sub-1f20_assay-microstructure_cond-control.csv,activity
data,sub-1f20_assay-microstructure_cond-control.csv,activity-2
data,sub-1f20_assay-microstructure_cond-control.csv,cond
data,sub-1f20_assay-microstructure_cond-control.csv,food
data,sub-1f20_assay-microstructure_cond-control.csv,food-2
data,sub-1f20_assay-microstructure_cond-control.csv,group
data,sub-1f20_assay-microstructure_cond-control.csv,group-2
data,sub-1f20_assay-microstructure_cond-control.csv,id
data,sub-1f20_assay-microstructure_cond-control.csv,start
data,sub-1f20_assay-microstructure_cond-control.csv,start-2
data,sub-1f20_assay-microstructure_cond-control.csv,thirds
data,sub-1f20_assay-microstructure_cond-control.csv,thirds-2
data,sub-1f20_assay-microstructure_cond-control.csv,time_1
data,sub-1f20_assay-microstructure_cond-control.csv,time_2
data,sub-1f20_assay-microstructure_cond-control.csv,time_2-1
data,sub-1f20_assay-microstructure_cond-control.csv,time_2-2
data,sub-1f20_assay-microstructure_cond-control.csv,trace
data,sub-1f20_assay-microstructure_cond-control.csv,trace-2
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,activity
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,activity-2
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,cond
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,food
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,food-2
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,group
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,group-2
data,sub-1f20_assay-microstructure_cond-deprivaiton.csv,id
