study_folder,file_name,file_path,file_type,variable_name,variable_group,data_group
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,purge_desire_pre,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,alert_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,guilt_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,tense_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,depressed_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,drowsy_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,calm_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,relaxed_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,anxious_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,content_pre,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,time,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,total_kcal,intake,Intake variables
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,total_g,intake,Intake variables
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,perc_cal_cho,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,g_cho,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,perc_cal_pro,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,g_pro,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,perc_cal_fat,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,g_fat,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,mgca,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,hunger_post,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,thirst_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,desire_post,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,fullness_post,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,much_eat_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,bloated_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,fear_fat_post,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,binge_desire_post,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,purge_desire_post,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,alert_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,guilt_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,tense_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,depressed_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,drowsy_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,calm_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,relaxed_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,anxious_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,content_post,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,hunger_dif,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,thirst_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,fullness_dif,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,desire_dif,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,much_eat_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,bloated_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,fear_fat_dif,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,binge_desire_dif,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,purge_desire_dif,questionnaire,Questionnaire data
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,alert_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,guilt_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,tense_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,depressed_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,drowsy_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,calm_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,relaxed_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,anxious_dif,other,NA
1991_eatdis,study-cafeteria_assay-intake_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_assay-intake_data.csv",intake,content_dif,other,NA
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,id,other,NA
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,group,other,NA
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,g_fat_tdif,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,p_fat_tdif,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,g_cho_tdif,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,p_cho_tdif,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,g_pro_tdif,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,p_pro_tdif,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,more_g_fat,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,more_p_fat,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,more_g_cho,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,more_p_cho,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,more_g_pro,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,more_p_pro,macronutrient,Macronutrient data
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,perc_ideal_bw_tdif,other,NA
1991_eatdis,study-cafeteria_calc-timedif_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-cafeteria_calc-timedif_data.csv",timing,eat_tdif,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,id,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,timepoint,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,group,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,baked_potato_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,baked_potato_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,watermelon_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,watermelon_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,tuna_salad_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,tuna_salad_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,berry_yogurt_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,berry_yogurt_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,popcorn_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,popcorn_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,cheddar_cheese_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,cheddar_cheese_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,root_beer_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,root_beer_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,rice_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,rice_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,oranges_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,oranges_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,fried_egg_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,fried_egg_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,dill_pickle_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,dill_pickle_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,gingerbread_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,gingerbread_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,skim_milk_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,skim_milk_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,coleslaw_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,coleslaw_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,bologna_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,bologna_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,salad_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,salad_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,lemon_pie_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,lemon_pie_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,boiled_egg_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,boiled_egg_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,pineapple_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,pineapple_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,pizza_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,pizza_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,banana_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,banana_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,lime_sherbet_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,lime_sherbet_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,wheat_bread_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,wheat_bread_eat,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,celery_like,other,NA
1991_eatdis,study-foodpref_assay-foodq_data.csv,"C:/Users/kmill/The Pennsylvania State University/Rolls, Barbara Jean - currated_data/1991_eatdis/data/study-foodpref_assay-foodq_data.csv",other,celery_eat,other,NA
